date;tournament_id;prefecture;shop;format;placement;player;archetype
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);4;あやと♪;Dragapult Dusknoir
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);5;そばじろう;Garchomp Roserade
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);6;回避率;Dragapult
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);7;かんＧ;Dipplin Thwackey
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);8;レッドサンダー;Alakazam Dudunsparce
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);9;ひろや;Noctowl Ogerpon
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);10;タルタル;Dragapult
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);11;いち。;Noctowl Ogerpon-Wellspring
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);12;ハンク;Toxtricity Mega Sharpedo
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);13;かねごん;Dragapult
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);14;たつまろ;Archaludon
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);15;キョンシー;Mega Meganium Ogerpon
15 Feb 26;4100;TSUTAYA嵐山店;Saitama;City League (JP);16;KURO;Alakazam Dudunsparce
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);1;メロウコーラ;Mega Lucario
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);2;みずき;Dragapult Blaziken
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);3;Re-Nu;Dragapult Dusknoir
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);4;サイバーパンダ;Dragapult
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);5;shun;Alakazam Dragapult
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);6;リクト;Mega Venusaur Ogerpon
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);7;にくづめ;Dragapult Dusknoir
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);8;しゅう;Mega Lucario Solrock
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);9;レン;Honchkrow Porygon-Z
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);10;セキネ;Mega Lucario Hariyama
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);11;おちょ;Mega Meganium Ogerpon
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);12;コボ;Dragapult Dusknoir
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);13;蒼氷;Dragapult Dusknoir
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);14;コウ;Clefairy Ogerpon
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);15;ひよみのとり;Dragapult
15 Feb 26;4097;フルコンプ　PLAYERS CENTER　八王子本店;Tōkyō;City League (JP);16;__Takeshi__;Grimmsnarl Munkidori
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);1;ゆゆ;Dragapult Meowth
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);2;お茶;Mega Starmie Mega Froslass
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);3;わんこ;Alakazam Dudunsparce
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);4;おか;Dragapult Dusknoir
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);5;味噌;Grimmsnarl Froslass
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);6;コテツ;Greninja Dusknoir
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);7;野生のドードリオ;Zoroark Darmanitan
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);8;モトユウ;Mega Lucario Solrock
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);9;aoidrink(*^^*);Hydrapple Ogerpon
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);10;ユタカ;Dragapult
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);11;カシン;Dragapult Meowth
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);12;moppy;Grimmsnarl Mega Froslass
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);13;ありぺこ;Grimmsnarl Froslass
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);14;キングキム;Mega Meganium Mega Venusaur
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);15;みむす;Dragapult Dusknoir
15 Feb 26;4099;バトロコミニ前橋文京店;Gunma;City League (JP);16;ロクサス;Mega Lucario Hariyama
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);1;こけ;Grimmsnarl Munkidori
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);2;シャチ;Thwackey Dipplin
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);3;大型犬;Alakazam Dudunsparce
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);4;御影;Garchomp Roserade
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);5;せま;Alakazam Dudunsparce
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);6;ユキトオオシタ;Garchomp Roserade
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);7;Denchu;Alakazam Dudunsparce
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);8;ひぬ;Alakazam Dudunsparce
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);9;ぼるしち;Hydreigon Noctowl
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);10;マスカット;Archaludon
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);11;ゆめ;Mega Lucario Hariyama
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);12;ななし;Grimmsnarl Froslass
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);13;アユ;Mega Venusaur Ogerpon
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);14;たくん;Crustle Mega Kangaskhan
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);15;甘楽;Clefairy Ogerpon
15 Feb 26;4098;カードショップ裁龍;Ibaraki;City League (JP);16;雅;Zoroark Darmanitan
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);1;tomoka;Okidogi Barbaracle
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);2;よっぺ;Dragapult Blaziken
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);4;らむだ;Dragapult
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);5;ある;Noctowl Ogerpon
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);6;はる;Grimmsnarl Munkidori
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);7;せちよ;Dragapult Meowth
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);8;たＴ;Metagross Genesect
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);9;さた;Dragapult Dusknoir
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);10;てぃる;Noctowl Flareon
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);11;うえぽん;Barbaracle Okidogi
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);12;なりり;Mega Lucario Hariyama
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);13;やみなべ;Dragapult
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);14;ジョー;Dragapult Blaziken
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);15;み;Toxtricity Munkidori
15 Feb 26;4096;トーナメントセンターバトロコ　川崎駅前;Kanagawa;City League (JP);16;アルミ;Mega Lucario Hariyama
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);1;どうじ;Mega Venusaur Ogerpon
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);2;KIYO;Dragapult
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);3;siki;Grimmsnarl Munkidori
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);4;フリーダム;Noctowl Ogerpon-Wellspring
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);5;ふつーち;Garchomp Roserade
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);6;こじゃ;Mega Lucario Hariyama
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);7;つかパ;Alakazam Dudunsparce
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);8;kinoko;Dragapult Dusknoir
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);9;ぽめ;Zoroark Darmanitan
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);10;u2gngn;Zoroark Darmanitan
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);11;あーくゆ;Grimmsnarl Munkidori
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);12;エアライダー飛竜;Zoroark Darmanitan
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);13;タカギ;Dragapult Dusknoir
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);14;デスセイヤ;Garchomp
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);15;モン;Honchkrow Porygon-Z
15 Feb 26;4095;竜星の嵐　名古屋店;Aichi;City League (JP);16;タツベー;Mega Lucario Hariyama
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);1;まっさー;Dragapult
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);2;ルクサス;Thwackey Dipplin
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);3;さた;Zoroark Munkidori
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);4;いけお;Garchomp Roserade
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);5;かずき;Barbaracle Okidogi
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);6;オーハシ;Garchomp Roserade
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);7;まつ;Dragapult Noctowl
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);8;ナスカレー;Mega Lucario Hariyama
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);9;るーりー;Alakazam Reuniclus
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);10;おーばー;Metagross Genesect
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);11;おおさき;Ogerpon Mega Kangaskhan
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);12;すけまろ☆;Noctowl Ogerpon
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);13;すず;Mega Lucario Hariyama
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);14;しょうちゃん;Dragapult
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);15;しばいぬ;Ceruledge
15 Feb 26;4094;トレカステーション佐鳴台店;Shizuoka;City League (JP);16;ジュウゾウ;Dragapult Glaceon
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);1;Ryu;Flareon Noctowl
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);2;3shock;Dragapult Blaziken
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);3;モジャ;Zoroark
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);4;wellplayed坂井;Mega Lucario Solrock
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);5;あっしゅ;Garchomp Roserade
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);6;よの;Grimmsnarl Munkidori
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);7;ロミオ;Mega Lucario Hariyama
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);8;ホゲオ;Ogerpon Raging-Bolt
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);9;かおる;Grimmsnarl Mega Froslass
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);10;めし;Metagross Empoleon
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);11;uzuuuu;Dragapult Dusknoir
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);12;はっしー;Dragapult
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);13;るて;Alakazam Dudunsparce
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);14;すたら;Dragapult Dusknoir
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);15;ぴくるす;Dragapult Dusknoir
15 Feb 26;4093;カードショップリドル京急蒲田店;Tōkyō;City League (JP);16;ふじみや;Garchomp Roserade
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);1;ナツイト;Dragapult Blaziken
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);2;ふじぽよ;Dragapult Meowth
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);3;よしい;Mega Lucario Hariyama
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);4;Tobe;Thwackey Dipplin
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);5;ざわさん;Metagross Empoleon
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);6;とうま;Alakazam Dudunsparce
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);7;ACE;Garchomp Roserade
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);8;れん;Dragapult Blaziken
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);9;かなた;Dipplin Thwackey
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);10;kira;Grimmsnarl Munkidori
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);11;アイギングル;Alakazam Dudunsparce
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);12;arc;Mega Lucario Solrock
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);13;なと＠チームツチニン;Zoroark Darmanitan
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);14;いちご大福;Barbaracle Okidogi
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);15;クロ;Archaludon
15 Feb 26;4092;チェルモサード;Kanagawa;City League (JP);16;バルバ;Zoroark Darmanitan
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);1;Renia.;Grimmsnarl Munkidori
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);2;かたみそ;Garchomp Roserade
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);3;はせ;Mega Venusaur Ogerpon
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);4;Riok;Dragapult Meowth
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);5;テトラ;Grimmsnarl Munkidori
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);6;焼き鳥;Mega Lucario Hariyama
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);7;ソウル;Dragapult
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);8;エメ;Grimmsnarl Munkidori
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);9;さいおん;Dragapult Dusknoir
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);10;メイプル;Mega Lucario Solrock
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);11;てりたま;Alakazam Dudunsparce
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);12;らいな/あず;Ogerpon Raging-Bolt
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);13;U;Mega Lucario Meowth
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);14;ピノ;Mega Meganium Ogerpon
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);15;しょう;Jellicent Mega Diancie
14 Feb 26;4125;フルコンプ千葉店;Chiba;City League (JP);16;サン;Mega Lucario Hariyama
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);1;R;Spidops Mewtwo
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);2;シノミヤ;Dragapult Blaziken
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);3;マーロ;Zoroark Dusclops
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);4;すぱい;Mega Lucario Hariyama
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);5;ホルムス;Mega Kangaskhan Ogerpon
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);6;みきひでパパ;Alakazam Dudunsparce
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);7;ぽむ;Alakazam Dudunsparce
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);8;ちょこぱ;Yanmega Dusknoir
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);9;Ｌａｓ@らす;Honchkrow Porygon-Z
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);10;あるごん;Mega Lucario Solrock
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);11;セントレイ;Mega Meganium Yanmega
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);12;Neo;Dragapult Blaziken
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);13;なゆた;Dragapult Meowth
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);14;あき;Dragapult Blaziken
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);15;よう;Barbaracle Okidogi
14 Feb 26;4124;トーナメントセンターバトロコ　横浜伊勢佐木町;Kanagawa;City League (JP);16;ユリカ;Dragapult Noctowl
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);1;ぴらっつぁ;Dragapult Dusknoir
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);2;おたか;Dragapult Dusknoir
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);3;アロー;Mega Lucario Solrock
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);4;らいきり;Yanmega Raging-Bolt
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);5;カーキ;Ogerpon Mega Venusaur
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);6;どらドラ;Dragapult Dusknoir
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);7;マスター;Alakazam Dudunsparce
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);8;天天;Mega Meganium Mega Venusaur
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);9;伊401;Honchkrow Porygon-Z
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);10;Masa;Dragapult Dusknoir
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);11;Taku;Mega Starmie Mega Froslass
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);12;ステイサム;Mega Lucario Hariyama
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);13;らま;Grimmsnarl Munkidori
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);14;こーひー;Zoroark Darmanitan
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);15;ろっき;Greninja Mega Froslass
14 Feb 26;4089;福福トレカ　秋葉原店;Tōkyō;City League (JP);16;FujiK;Garchomp Roserade
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);1;たろ;Dragapult Dusknoir
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);2;R;Dragapult Meowth
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);3;フェリー;Raging-Bolt Ogerpon
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);4;SuicuneGs;Mega Lucario Solrock
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);5;seven;Alakazam Dudunsparce
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);6;みっ;Dragapult Dusknoir
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);7;Mr.Y;Dragapult Latias
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);8;BIGONE;Dragapult
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);9;kazoo（かずー）;Mega Starmie Mega Froslass
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);10;イソマル;Zoroark Darmanitan
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);11;タケシン;Alakazam Dudunsparce
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);12;komona;Garchomp Roserade
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);13;わこさん27;Yanmega Raging-Bolt
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);14;ツギ;Mega Meganium Mega Venusaur
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);15;とろろ昆布;Dragapult Noctowl
14 Feb 26;4090;宝島　高蔵寺店;Aichi;City League (JP);16;みーこ;Mega Lucario Hariyama
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);1;ですが;Dragapult
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);2;ルカ;Zoroark Munkidori
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);3;ある;Barbaracle Okidogi
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);4;ベイ;Metagross Empoleon
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);5;アルバトロス;Dragapult Dusknoir
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);6;トロロ;Dragapult Dusknoir
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);7;鷹;Thwackey Dipplin
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);8;まさ;Raging-Bolt Ogerpon
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);9;よぺ;Dragapult
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);10;まきから;Mega Lucario Solrock
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);11;旅気候;Dragapult
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);12;まっくろくろすけ;Alakazam Dudunsparce
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);13;エス;Mega Lucario Solrock
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);14;だーすー;Raging-Bolt Noctowl
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);15;まるく;Ogerpon Noctowl
14 Feb 26;4091;宝島　高蔵寺店;Aichi;City League (JP);16;ジャージ;Alakazam Dragapult
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);1;イナ;Mega Lucario Hariyama
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);2;シャオ;Ogerpon Arboliva
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);3;TAKE;Dragapult
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);4;のざ;Dragapult Dusknoir
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);5;ドラ;Alakazam Dudunsparce
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);6;KUNI;Alakazam Dudunsparce
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);7;ユユウ;Mega Lucario Hariyama
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);8;しらたま;Mega Lucario Hariyama
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);9;ベンゼマ;Alakazam Dudunsparce
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);10;まのパパ;Mega Starmie Mega Froslass
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);11;ゆうらり;Dragapult
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);12;山田;Grimmsnarl Munkidori
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);13;けすけ;Mega Lucario Hariyama
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);14;ポフィン;Dragapult Noctowl
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);15;セッピ;Spidops Mewtwo
14 Feb 26;4088;TSUTAYA富士八幡町店;Shizuoka;City League (JP);16;Q;Grimmsnarl Munkidori
14 Feb 26;4087;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);1;デデどん;Spidops Mewtwo
14 Feb 26;4087;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);2;おにく;Dragapult Dusknoir
14 Feb 26;4087;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);3;カカポ;Barbaracle Okidogi
14 Feb 26;4087;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);4;ゆうじん;Zoroark
14 Feb 26;4087;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);5;りゅうき;Garchomp Roserade
14 Feb 26;4087;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);6;りょうが;Metagross Jellicent
14 Feb 26;4087;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);7;コウスケ;Zoroark Darmanitan
14 Feb 26;4087;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);8;ひらじ;Aegislash Genesect
