archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;image_url
Manectric Eelektrik;Boss's Orders;Boss's Orders ASC 183;54;4;19;19;100,0;ASC;;183;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
Manectric Eelektrik;Eelektrik;Eelektrik BLK 31;45;3;19;19;100,0;BLK;;31;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_031_R_EN_LG.png
Manectric Eelektrik;Electrike;Electrike MEG 49;52;4;19;19;100,0;MEG;;49;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_049_R_EN_LG.png
Manectric Eelektrik;Lightning Energy;Lightning Energy SVE 4;226;16;19;19;100,0;SVE;;4;;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_004_R_EN_LG.png
Manectric Eelektrik;Mega Manectric ex;Mega Manectric ex MEG 50;47;3;19;19;100,0;MEG;;50;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_050_R_EN_LG.png
Manectric Eelektrik;Miraidon ex;Miraidon ex SVI 81;30;2;19;19;100,0;SVI;;81;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_081_R_EN_LG.png
Manectric Eelektrik;Nest Ball;Nest Ball SVI 181;50;4;19;19;100,0;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_R_EN_LG.png
Manectric Eelektrik;Tynamo;Tynamo BLK 30;45;3;19;19;100,0;BLK;;30;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_030_R_EN_LG.png
Manectric Eelektrik;Ultra Ball;Ultra Ball ASC 213;60;4;19;19;100,0;ASC;;213;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png
Manectric Eelektrik;Electric Generator;Electric Generator SVI 170;51;4;17;19;89,5;SVI;;170;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_170_R_EN_LG.png
Manectric Eelektrik;Fezandipiti ex;Fezandipiti ex SFA 38;17;1;17;19;89,5;SFA;;38;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png
Manectric Eelektrik;Lillie's Determination;Lillie's Determination ASC 192;42;4;15;19;78,9;ASC;;192;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
Manectric Eelektrik;Iono;Iono PAL 185;33;4;14;19;73,7;PAL;;185;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_185_R_EN_LG.png
Manectric Eelektrik;Switch;Switch MEG 130;20;2;14;19;73,7;MEG;;130;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png
Manectric Eelektrik;Arven;Arven SVI 166;36;4;13;19;68,4;SVI;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_R_EN_LG.png
Manectric Eelektrik;Air Balloon;Air Balloon ASC 181;19;2;12;19;63,2;ASC;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png
Manectric Eelektrik;Zekrom ex;Zekrom ex BLK 34;13;2;12;19;63,2;BLK;;34;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_034_R_EN_LG.png
Manectric Eelektrik;Night Stretcher;Night Stretcher ASC 196;16;2;10;19;52,6;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png
Manectric Eelektrik;Buddy-Buddy Poffin;Buddy-Buddy Poffin ASC 184;14;3;9;19;47,4;ASC;;184;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png
Manectric Eelektrik;Iron Hands ex;Iron Hands ex PAR 70;14;2;9;19;47,4;PAR;;70;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_070_R_EN_LG.png
Manectric Eelektrik;Mew ex;Mew ex MEW 151;9;1;9;19;47,4;MEW;;151;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png
Manectric Eelektrik;Super Rod;Super Rod PAL 188;9;1;9;19;47,4;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png
Manectric Eelektrik;Zeraora;Zeraora DRI 78;9;1;9;19;47,4;DRI;;78;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_078_R_EN_LG.png
Manectric Eelektrik;Professor's Research;Professor's Research PRE 122;28;4;8;19;42,1;PRE;;122;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_R_EN_LG.png
Manectric Eelektrik;Battle Cage;Battle Cage PFL 85;9;2;7;19;36,8;PFL;;85;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png
Manectric Eelektrik;Earthen Vessel;Earthen Vessel PRE 106;13;2;7;19;36,8;PRE;;106;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_106_R_EN_LG.png
Manectric Eelektrik;Latias ex;Latias ex SSP 76;7;1;7;19;36,8;SSP;;76;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png
Manectric Eelektrik;Maximum Belt;Maximum Belt PRE 117;7;1;7;19;36,8;PRE;;117;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_117_R_EN_LG.png
Manectric Eelektrik;Prime Catcher;Prime Catcher PRE 119;7;1;7;19;36,8;PRE;;119;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_119_R_EN_LG.png
Manectric Eelektrik;Squawkabilly ex;Squawkabilly ex PAL 169;7;1;7;19;36,8;PAL;;169;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_169_R_EN_LG.png
Manectric Eelektrik;Hilda;Hilda MC 718;10;2;5;19;26,3;MC;;718;;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_718_R_EN_LG.png
Manectric Eelektrik;Levincia;Levincia JTG 150;6;2;5;19;26,3;JTG;;150;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_150_R_EN_LG.png
Manectric Eelektrik;Technical Machine: Evolution;Technical Machine: Evolution PAR 178;8;2;5;19;26,3;PAR;;178;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_178_R_EN_LG.png
Manectric Eelektrik;Joltik;Joltik SCR 50;8;2;4;19;21,1;SCR;;50;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_050_R_EN_LG.png
Manectric Eelektrik;Kieran;Kieran PRE 113;4;1;4;19;21,1;PRE;;113;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_113_R_EN_LG.png
Manectric Eelektrik;Mega Signal;Mega Signal ASC 193;5;2;4;19;21,1;ASC;;193;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_193_R_EN_LG.png
Manectric Eelektrik;Rare Candy;Rare Candy MEG 125;5;2;4;19;21,1;MEG;;125;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png
Manectric Eelektrik;Carmine;Carmine PRE 103;11;4;3;19;15,8;PRE;;103;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_103_R_EN_LG.png
Manectric Eelektrik;Counter Catcher;Counter Catcher PAR 160;3;1;3;19;15,8;PAR;;160;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png
Manectric Eelektrik;Galvantula;Galvantula SFA 2;3;1;3;19;15,8;SFA;;2;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_002_R_EN_LG.png
Manectric Eelektrik;Grass Energy;Grass Energy SVE 1;12;4;3;19;15,8;SVE;;1;;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_001_R_EN_LG.png
Manectric Eelektrik;Magnemite;Magnemite MEG 45;3;1;3;19;15,8;MEG;;45;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_045_R_EN_LG.png
Manectric Eelektrik;Magneton;Magneton SSP 59;3;1;3;19;15,8;SSP;;59;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_059_R_EN_LG.png
Manectric Eelektrik;Pidgeot ex;Pidgeot ex OBF 164;6;2;3;19;15,8;OBF;;164;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_164_R_EN_LG.png
Manectric Eelektrik;Pidgeotto;Pidgeotto MEW 17;6;2;3;19;15,8;MEW;;17;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_017_R_EN_LG.png
Manectric Eelektrik;Pidgey;Pidgey MEW 16;6;2;3;19;15,8;MEW;;16;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_016_R_EN_LG.png
Manectric Eelektrik;Precious Trolley;Precious Trolley SSP 185;3;1;3;19;15,8;SSP;;185;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_185_R_EN_LG.png
Manectric Eelektrik;Surfer;Surfer ASC 200;3;1;3;19;15,8;ASC;;200;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_200_R_EN_LG.png
Manectric Eelektrik;Academy at Night;Academy at Night SFA 54;3;2;2;19;10,5;SFA;;54;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_054_R_EN_LG.png
Manectric Eelektrik;Clemont's Quick Wit;Clemont's Quick Wit SSP 167;3;2;2;19;10,5;SSP;;167;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_167_R_EN_LG.png
Manectric Eelektrik;Cycling Road;Cycling Road MEW 157;3;2;2;19;10,5;MEW;;157;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_157_R_EN_LG.png
Manectric Eelektrik;Raikou;Raikou MEG 48;2;1;2;19;10,5;MEG;;48;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_048_R_EN_LG.png
Manectric Eelektrik;Artazon;Artazon PAL 171;2;2;1;19;5,3;PAL;;171;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_171_R_EN_LG.png
Manectric Eelektrik;Bianca's Devotion;Bianca's Devotion TEF 142;1;1;1;19;5,3;TEF;;142;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_142_R_EN_LG.png
Manectric Eelektrik;Canari;Canari ASC 185;2;2;1;19;5,3;ASC;;185;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_185_R_EN_LG.png
Manectric Eelektrik;Dusclops;Dusclops PRE 36;1;1;1;19;5,3;PRE;;36;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_036_R_EN_LG.png
Manectric Eelektrik;Dusknoir;Dusknoir PRE 37;1;1;1;19;5,3;PRE;;37;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_037_R_EN_LG.png
Manectric Eelektrik;Duskull;Duskull PRE 35;1;1;1;19;5,3;PRE;;35;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_035_R_EN_LG.png
Manectric Eelektrik;Energy Switch;Energy Switch MEG 115;1;1;1;19;5,3;MEG;;115;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png
Manectric Eelektrik;Future Booster Energy Capsule;Future Booster Energy Capsule TEF 149;1;1;1;19;5,3;TEF;;149;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_149_R_EN_LG.png
Manectric Eelektrik;Galvantula ex;Galvantula ex SCR 51;1;1;1;19;5,3;SCR;;51;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_051_R_EN_LG.png
Manectric Eelektrik;Great Ball;Great Ball PAL 183;2;2;1;19;5,3;PAL;;183;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_183_R_EN_LG.png
Manectric Eelektrik;Heavy Baton;Heavy Baton TEF 151;1;1;1;19;5,3;TEF;;151;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_151_R_EN_LG.png
Manectric Eelektrik;Hero's Cape;Hero's Cape TEF 152;1;1;1;19;5,3;TEF;;152;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_152_R_EN_LG.png
Manectric Eelektrik;Iris's Fighting Spirit;Iris's Fighting Spirit ASC 190;1;1;1;19;5,3;ASC;;190;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_190_R_EN_LG.png
Manectric Eelektrik;Jacq;Jacq SVI 175;2;2;1;19;5,3;SVI;;175;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_175_R_EN_LG.png
Manectric Eelektrik;Judge;Judge SVI 176;1;1;1;19;5,3;SVI;;176;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png
Manectric Eelektrik;Mega Kangaskhan ex;Mega Kangaskhan ex MEG 104;1;1;1;19;5,3;MEG;;104;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png
Manectric Eelektrik;Pawmi;Pawmi SVI 74;2;2;1;19;5,3;SVI;;74;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_074_R_EN_LG.png
Manectric Eelektrik;Pawmo;Pawmo SVI 75;2;2;1;19;5,3;SVI;;75;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_075_R_EN_LG.png
Manectric Eelektrik;Pawmot ex;Pawmot ex OBF 73;2;2;1;19;5,3;OBF;;73;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_073_R_EN_LG.png
Manectric Eelektrik;Professor Turo's Scenario;Professor Turo's Scenario PRE 121;1;1;1;19;5,3;PRE;;121;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_121_R_EN_LG.png
Manectric Eelektrik;Protective Goggles;Protective Goggles MEW 164;1;1;1;19;5,3;MEW;;164;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_164_R_EN_LG.png
Manectric Eelektrik;Rigid Band;Rigid Band MEW 165;1;1;1;19;5,3;MEW;;165;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_165_R_EN_LG.png
Manectric Eelektrik;Unfair Stamp;Unfair Stamp TWM 165;1;1;1;19;5,3;TWM;;165;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png
Manectric Eelektrik;Vengeful Punch;Vengeful Punch OBF 197;1;1;1;19;5,3;OBF;;197;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_197_R_EN_LG.png
Manectric Eelektrik;Vitality Band;Vitality Band SSH 185;2;2;1;19;5,3;SSH;;185;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_185_R_EN_LG.png
Manectric Eelektrik;Xerosic's Machinations;Xerosic's Machinations SFA 64;1;1;1;19;5,3;SFA;;64;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_064_R_EN_LG.png
Manectric Eelektrik;Zapdos;Zapdos TWM 65;1;1;1;19;5,3;TWM;;65;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_065_R_EN_LG.png
Marnie Grimmsnarl Ex;Air Balloon;Air Balloon ASC 181;1;1;1;1;100,0;ASC;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png
Marnie Grimmsnarl Ex;Artazon;Artazon PAL 171;1;1;1;1;100,0;PAL;;171;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_171_R_EN_LG.png
Marnie Grimmsnarl Ex;Arven;Arven SVI 166;4;4;1;1;100,0;SVI;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_R_EN_LG.png
Marnie Grimmsnarl Ex;Boss's Orders;Boss's Orders ASC 183;2;2;1;1;100,0;ASC;;183;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
Marnie Grimmsnarl Ex;Buddy-Buddy Poffin;Buddy-Buddy Poffin ASC 184;2;2;1;1;100,0;ASC;;184;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png
Marnie Grimmsnarl Ex;Counter Catcher;Counter Catcher PAR 160;2;2;1;1;100,0;PAR;;160;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png
Marnie Grimmsnarl Ex;Darkness Energy;Darkness Energy SFA 98;8;8;1;1;100,0;SFA;;98;Secret Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_098_R_EN_LG.png
Marnie Grimmsnarl Ex;Earthen Vessel;Earthen Vessel PRE 106;1;1;1;1;100,0;PRE;;106;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_106_R_EN_LG.png
Marnie Grimmsnarl Ex;Energy Switch;Energy Switch MEG 115;1;1;1;1;100,0;MEG;;115;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png
Marnie Grimmsnarl Ex;Froslass;Froslass TWM 53;1;1;1;1;100,0;TWM;;53;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_053_R_EN_LG.png
Marnie Grimmsnarl Ex;Iono;Iono PAL 185;3;3;1;1;100,0;PAL;;185;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_185_R_EN_LG.png
Marnie Grimmsnarl Ex;Lillie's Determination;Lillie's Determination ASC 192;4;4;1;1;100,0;ASC;;192;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
Marnie Grimmsnarl Ex;Marnie's Grimmsnarl ex;Marnie's Grimmsnarl ex DRI 136;2;2;1;1;100,0;DRI;;136;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_136_R_EN_LG.png
Marnie Grimmsnarl Ex;Marnie's Impidimp;Marnie's Impidimp DRI 134;3;3;1;1;100,0;DRI;;134;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_134_R_EN_LG.png
Marnie Grimmsnarl Ex;Marnie's Morgrem;Marnie's Morgrem DRI 135;2;2;1;1;100,0;DRI;;135;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_135_R_EN_LG.png
Marnie Grimmsnarl Ex;Munkidori;Munkidori PRE 44;3;3;1;1;100,0;PRE;;44;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_044_R_EN_LG.png
Marnie Grimmsnarl Ex;Night Stretcher;Night Stretcher ASC 196;2;2;1;1;100,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png
Marnie Grimmsnarl Ex;Psyduck;Psyduck ASC 39;1;1;1;1;100,0;ASC;;39;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png
Marnie Grimmsnarl Ex;Rare Candy;Rare Candy MEG 125;1;1;1;1;100,0;MEG;;125;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png
Marnie Grimmsnarl Ex;Secret Box;Secret Box TWM 163;1;1;1;1;100,0;TWM;;163;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png
Marnie Grimmsnarl Ex;Shaymin;Shaymin PRE 87;1;1;1;1;100,0;PRE;;87;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_087_R_EN_LG.png
Marnie Grimmsnarl Ex;Snorunt;Snorunt ASC 46;1;1;1;1;100,0;ASC;;46;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_046_R_EN_LG.png
Marnie Grimmsnarl Ex;Spikemuth Gym;Spikemuth Gym DRI 169;2;2;1;1;100,0;DRI;;169;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_169_R_EN_LG.png
Marnie Grimmsnarl Ex;Super Rod;Super Rod PAL 188;1;1;1;1;100,0;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png
Marnie Grimmsnarl Ex;Tatsugiri;Tatsugiri SVI 62;1;1;1;1;100,0;SVI;;62;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_062_R_EN_LG.png
Marnie Grimmsnarl Ex;Technical Machine: Devolution;Technical Machine: Devolution PAR 177;1;1;1;1;100,0;PAR;;177;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_177_R_EN_LG.png
Marnie Grimmsnarl Ex;Technical Machine: Evolution;Technical Machine: Evolution PAR 178;2;2;1;1;100,0;PAR;;178;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_178_R_EN_LG.png
Marnie Grimmsnarl Ex;Toedscool;Toedscool SCR 17;2;1;1;1;100,0;SCR;;17;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_017_R_EN_LG.png
Marnie Grimmsnarl Ex;Toedscruel;Toedscruel SCR 18;1;1;1;1;100,0;SCR;;18;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_018_R_EN_LG.png
Marnie Grimmsnarl Ex;Ultra Ball;Ultra Ball ASC 213;2;2;1;1;100,0;ASC;;213;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png
Marnie Grimmsnarl Ex;Yveltal;Yveltal SFA 35;1;1;1;1;100,0;SFA;;35;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_035_R_EN_LG.png
Marnies Grimmsnarl;Boss's Orders;Boss's Orders ASC 183;38;3;19;19;100,0;ASC;;183;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
Marnies Grimmsnarl;Buddy-Buddy Poffin;Buddy-Buddy Poffin ASC 184;34;3;19;19;100,0;ASC;;184;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png
Marnies Grimmsnarl;Darkness Energy;Darkness Energy SFA 98;157;10;19;19;100,0;SFA;;98;Secret Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_098_R_EN_LG.png
Marnies Grimmsnarl;Iono;Iono PAL 185;53;3;19;19;100,0;PAL;;185;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_185_R_EN_LG.png
Marnies Grimmsnarl;Marnie's Grimmsnarl ex;Marnie's Grimmsnarl ex DRI 136;44;3;19;19;100,0;DRI;;136;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_136_R_EN_LG.png
Marnies Grimmsnarl;Marnie's Impidimp;Marnie's Impidimp DRI 134;58;4;19;19;100,0;DRI;;134;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_134_R_EN_LG.png
Marnies Grimmsnarl;Marnie's Morgrem;Marnie's Morgrem DRI 135;36;2;19;19;100,0;DRI;;135;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_135_R_EN_LG.png
Marnies Grimmsnarl;Munkidori;Munkidori TWM 95;49;4;19;19;100,0;TWM;;95;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png
Marnies Grimmsnarl;Night Stretcher;Night Stretcher ASC 196;35;3;19;19;100,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png
Marnies Grimmsnarl;Rare Candy;Rare Candy MEG 125;43;4;19;19;100,0;MEG;;125;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png
Marnies Grimmsnarl;Arven;Arven SVI 166;66;4;18;19;94,7;SVI;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_R_EN_LG.png
Marnies Grimmsnarl;Lillie's Determination;Lillie's Determination ASC 192;61;4;18;19;94,7;ASC;;192;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
Marnies Grimmsnarl;Spikemuth Gym;Spikemuth Gym DRI 169;41;3;18;19;94,7;DRI;;169;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_169_R_EN_LG.png
Marnies Grimmsnarl;Super Rod;Super Rod PAL 188;23;2;18;19;94,7;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png
